,snr,total_mass,luminosity_distance
1906,9,197,4089.4867688703157
1907,9,198,4082.513838895294
1908,9,199,4075.6425972565125
1909,9,200,4068.8696288820506
1910,10,10,380.28673212859314
1911,10,11,391.36031107353904
1912,10,12,404.14947646836447
1913,10,13,418.65139853968793
1914,10,14,434.8610566150525
1915,10,15,452.77123186815817
1916,10,16,472.37250426281213
1917,10,17,493.65325373698295
1918,10,18,516.5996656583468
1919,10,19,541.1957405712794
1920,10,20,567.4233082458466
1921,10,21,595.2620460271324
1922,10,22,624.6895014727995
1923,10,23,655.6811192558191
1924,10,24,688.2102722983661
1925,10,25,722.2482970913419
1926,10,26,757.7645331432853
1927,10,27,794.7263664915705
1928,10,28,833.0992771985349
1929,10,29,872.8468907428414
1930,10,30,913.9310332084086
1931,10,31,956.3117901603938
1932,10,32,999.9475690905958
1933,10,33,1044.7951653018883
1934,10,34,1090.8098310947091
1935,10,35,1137.9453481080009
1936,10,36,1186.1541026585433
1937,10,37,1235.3871639153783
1938,10,38,1285.5943647368945
1939,10,39,1336.7243849919896
1940,10,40,1388.7248371793364
1941,10,41,1441.5423541523637
1942,10,42,1495.1226787523258
1943,10,43,1549.410755146182
1944,10,44,1604.3508216614644
1945,10,45,1659.8865049062115
1946,10,46,1715.9609149589865
1947,10,47,1772.5167414102157
1948,10,48,1829.49635003537
1949,10,49,1886.8418798768244
1950,10,50,1944.495340512526
1951,10,51,2002.3987092878097
1952,10,52,2060.494028287261
1953,10,53,2118.723500824691
1954,10,54,2177.029587231486
1955,10,55,2235.355099724085
1956,10,56,2293.643296136376
1957,10,57,2351.837972304362
1958,10,58,2409.883552896219
1959,10,59,2467.725180483463
1960,10,60,2525.308802656724
1961,10,61,2582.581256993217
1962,10,62,2639.4903536902357
1963,10,63,2695.984955686091
1964,10,64,2752.0150560969228
1965,10,65,2807.531852805139
1966,10,66,2862.4878200446437
1967,10,67,2916.8367768356748
1968,10,68,2970.533952131061
1969,10,69,3023.5360465465133
1970,10,70,3075.801290554781
1971,10,71,3127.2894990365876
1972,10,72,3177.9621220883178
1973,10,73,3227.7822919999116
1974,10,74,3276.7148663246253
1975,10,75,3324.7264669749825
1976,10,76,3371.7855152888137
1977,10,77,3417.862263021303
1978,10,78,3462.9288192297595
1979,10,79,3506.9591730283983
1980,10,80,3549.929212202325
1981,10,81,3591.816737680279
1982,10,82,3632.6014738772124
1983,10,83,3672.2650749276236
1984,10,84,3710.7911268426083
1985,10,85,3748.165145632277
1986,10,86,3784.3745714475026
1987,10,87,3819.4087588025836
1988,10,88,3853.258962952391
1989,10,89,3885.918322504907
1990,10,90,3917.381838360788
1991,10,91,3947.646349079057
1992,10,92,3976.710502776777
1993,10,93,4004.5747256786904
1994,10,94,4031.241187439584
1995,10,95,4056.713763369789
1996,10,96,4080.9979937002618
1997,10,97,4104.101040030173
1998,10,98,4126.031639104928
1999,10,99,4146.800054078057
2000,10,100,4166.418023414956
2001,10,101,4184.898707599873
2002,10,102,4202.256633811458
2003,10,103,4218.507638735433
2004,10,104,4233.668809684399
2005,10,105,4247.75842419755
2006,10,106,4260.795888293956
2007,10,107,4272.801673553503
2008,10,108,4283.797253201241
2009,10,109,4293.805037368297
2010,10,110,4302.848307704147
2011,10,111,4310.9511515120785
2012,10,112,4318.138395578821
2013,10,113,4324.43553986635
2014,10,114,4329.868691232108
2015,10,115,4334.464497339618
2016,10,116,4338.2500809187495
2017,10,117,4341.252974530597
2018,10,118,4343.501055987444
2019,10,119,4345.022484573643
2020,10,120,4345.845638208234
2021,10,121,4345.999051684551
2022,10,122,4345.511356116278
2023,10,123,4344.41121971381
2024,10,124,4342.727290008147
2025,10,125,4340.488137632934
2026,10,126,4337.722201769428
2027,10,127,4334.457737350869
2028,10,128,4330.722764117557
2029,10,129,4326.5450176050035
2030,10,130,4321.951902141585
2031,10,131,4316.970445924293
2032,10,132,4311.627258233825
2033,10,133,4305.948488842975
2034,10,134,4299.959789664927
2035,10,135,4293.686278680751
2036,10,136,4287.152506177862
2037,10,137,4280.382423324273
2038,10,138,4273.399353096268
2039,10,139,4266.225963569797
2040,10,140,4258.884243579552
2041,10,141,4251.395480742525
2042,10,142,4243.780241836309
2043,10,143,4236.058355516384
2044,10,144,4228.248897350144
2045,10,145,4220.370177139471
2046,10,146,4212.439728498152
2047,10,147,4204.474300644994
2048,10,148,4196.489852367854
2049,10,149,4188.501548109638
2050,10,150,4180.523756121944
2051,10,151,4172.570048628146
2052,10,152,4164.653203933281
2053,10,153,4156.785210414813
2054,10,154,4148.977272324493
2055,10,155,4141.239817328406
2056,10,156,4133.582505709877
2057,10,157,4126.014241156737
2058,10,158,4118.543183052925
2059,10,159,4111.17676019196
2060,10,160,4103.9216858283835
2061,10,161,4096.783973982357
2062,10,162,4089.7689569109552
2063,10,163,4082.8813036594483
2064,10,164,4076.125039605547
2065,10,165,4069.5035669089943
2066,10,166,4063.0196857795795
2067,10,167,4056.6756164766966
2068,10,168,4050.4730219543853
2069,10,169,4044.4130310668083
2070,10,170,4038.4962622501253
2071,10,171,4032.72284759813
2072,10,172,4027.092457250787
2073,10,173,4021.6043240163162
2074,10,174,4016.2572681498937
2075,10,175,4011.0497222136237
2076,10,176,4005.979755945409
2077,10,177,4001.0451010663596
2078,10,178,3996.243175959148
2079,10,179,3991.5711101526254
2080,10,180,3987.025768550656
2081,10,181,3982.603775346144
2082,10,182,3978.301537564397
2083,10,183,3974.115268182947
2084,10,184,3970.041008778126
2085,10,185,3966.074651652077
2086,10,186,3962.2119613969626
2087,10,187,3958.4485958564755
2088,10,188,3954.7801264481177
2089,10,189,3951.202057812892
2090,10,190,3947.7098467623923
2091,10,191,3944.298920496582
2092,10,192,3940.964694068639
2093,10,193,3937.702587076563
2094,10,194,3934.5080395643135
2095,10,195,3931.3765271182815
2096,10,196,3928.3035751480184
2097,10,197,3925.284772342877
2098,10,198,3922.315783299312
2099,10,199,3919.392360316041
2100,10,200,3916.5103543572527
2101,11,10,270.1326841923804
2102,11,11,278.4655242348
2103,11,12,288.44891859908245
2104,11,13,300.0797431377603
2105,11,14,313.35275152435236
2106,11,15,328.26057025867226
2107,11,16,344.7936977977916
2108,11,17,362.94050784728114
2109,11,18,382.68725683892836
2110,11,19,404.01809560826433
2111,11,20,426.915085277113
2112,11,21,451.35821733373433
2113,11,22,477.32543789275513
2114,11,23,504.79267610665437
2115,11,24,533.7338766895493
2116,11,25,564.1210365023321
2117,11,26,595.9242451388147
2118,11,27,629.1117294404917
2119,11,28,663.6499018582348
2120,11,29,699.5034125675871
2121,11,30,736.6352052352365
2122,11,31,775.0065763237882
2123,11,32,814.5772378120092
2124,11,33,855.3053831992005
2125,11,34,897.1477566523226
2126,11,35,940.0597251465084
2127,11,36,983.9953534410274
2128,11,37,1028.907481725305
2129,11,38,1074.747805760851
2130,11,39,1121.4669593405501
2131,11,40,1169.0145988769893
2132,11,41,1217.3394899287468
2133,11,42,1266.389595466055
2134,11,43,1316.1121656732314
2135,11,44,1366.4538290806909
2136,11,45,1417.3606848164807
2137,11,46,1468.778395762666
2138,11,47,1520.6522824010817
2139,11,48,1572.9274171300438
2140,11,49,1625.5487188328725
2141,11,50,1678.4610474781057
2142,11,51,1731.609298532059
2143,11,52,1784.9384969639864
2144,11,53,1838.3938906267665
2145,11,54,1891.921042796489
2146,11,55,1945.4659236582886
2147,11,56,1998.9750005279802
2148,11,57,2052.3953266034414
2149,11,58,2105.674628043565
2150,11,59,2158.761389177793
2151,11,60,2211.6049356556014
2152,11,61,2264.1555153491345
2153,11,62,2316.364376831605
2154,11,63,2368.183845259002
2155,11,64,2419.567395490946
2156,11,65,2470.469722295104
2157,11,66,2520.8468074869174
2158,11,67,2570.6559838659887
2159,11,68,2619.8559958197407
2160,11,69,2668.4070564735866
2161,11,70,2716.27090127776
2162,11,71,2763.410837930784
2163,11,72,2809.791792549204
2164,11,73,2855.38035200446
2165,11,74,2900.144802358576
2166,11,75,2944.0551633406403
2167,11,76,2987.083218817245
2168,11,77,3029.2025432212463
2169,11,78,3070.388523914056
2170,11,79,3110.6183794675667
2171,11,80,3149.8711738630846
2172,11,81,3188.1278266156455
2173,11,82,3225.371118842047
2174,11,83,3261.5856953028597
2175,11,84,3296.7580624580523
2176,11,85,3330.8765825866403
2177,11,86,3363.9314640308835
2178,11,87,3395.914747634654
2179,11,88,3426.8202894562187
2180,11,89,3456.6437398430394
2181,11,90,3485.3825189671984
2182,11,91,3513.0357889260927
2183,11,92,3539.604422522889
2184,11,93,3565.09096884773
2185,11,94,3589.4996157881847
2186,11,95,3612.836149604023
2187,11,96,3635.107911707391
2188,11,97,3656.3237527957485
2189,11,98,3676.4939844889914
2190,11,99,3695.630328628281
2191,11,100,3713.745864396655
2192,11,101,3730.8549734267895
2193,11,102,3746.973283062622
2194,11,103,3762.1176079457846
2195,11,104,3776.3058900980473
2196,11,105,3789.55713767417
2197,11,106,3801.8913625588316
2198,11,107,3813.3295169832545
2199,11,108,3823.8934293353554
2200,11,109,3833.605739338338
2201,11,110,3842.4898327696783
2202,11,111,3850.5697758925917
2203,11,112,3857.870249768195
2204,11,113,3864.41648461531
2205,11,114,3870.2341943811043
2206,11,115,3875.34951168215
2207,11,116,3879.7889232721764
2208,11,117,3883.579206187778
2209,11,118,3886.7473647190072
2210,11,119,3889.3205683466094
2211,11,120,3891.3260907823483
2212,11,121,3892.7912502429936
2213,11,122,3893.7433510827086
2214,11,123,3894.2096269020117
2215,11,124,3894.217185245788
2216,11,125,3893.792953994771
2217,11,126,3892.9636295494465
2218,11,127,3891.755626897159
2219,11,128,3890.195031646935
2220,11,129,3888.307554108338
2221,11,130,3886.1184854839667
2222,11,131,3883.652656237502
2223,11,132,3880.9343966918423
2224,11,133,3877.9874999041285
2225,11,134,3874.8351868574214
2226,11,135,3871.5000740010205
2227,11,136,3868.0041431643676
2228,11,137,3864.3687138618707
2229,11,138,3860.614417999078
2230,11,139,3856.7611769837263
2231,11,140,3852.828181237962
2232,11,141,3848.8338721015803
2233,11,142,3844.7959261097026
2234,11,143,3840.731241621609
2235,11,144,3836.655927771943
2236,11,145,3832.5852957091456
2237,11,146,3828.533852080649
2238,11,147,3824.5152947188826
2239,11,148,3820.542510477345
2240,11,149,3816.627575160844
2241,11,150,3812.781755489845
2242,11,151,3809.0155130344037
2243,11,152,3805.3385100496102
2244,11,153,3801.7596171406162
2245,11,154,3798.28692268217
2246,11,155,3794.927743914601
2247,11,156,3791.68863963582
2248,11,157,3788.5754244061404
2249,11,158,3785.5931841811885
2250,11,159,3782.7462932863727
2251,11,160,3780.038432644716
2252,11,161,3777.472609169464
2253,11,162,3775.05117623153
2254,11,163,3772.7758551116845
2255,11,164,3770.647757347246
2256,11,165,3768.6674078831948
2257,11,166,3766.834768937774
2258,11,167,3765.1492644937784
2259,11,168,3763.6098053273595
2260,11,169,3762.214814487153
2261,11,170,3760.9622531387768
2262,11,171,3759.84964669014
2263,11,172,3758.874111116165
2264,11,173,3758.032379402557
2265,11,174,3757.320828031046
2266,11,175,3756.735503430745
2267,11,176,3756.2721483228484
2268,11,177,3755.9262278886968
2269,11,178,3755.69295569388
2270,11,179,3755.5673193042444
2271,11,180,3755.5441055327096
2272,11,181,3755.6179252586453
2273,11,182,3755.7832377653267
2274,11,183,3756.034374543811
2275,11,184,3756.365562515287
2276,11,185,3756.7709466270285
2277,11,186,3757.2446117808436
2278,11,187,3757.780604056028
2279,11,188,3758.372951192495
2280,11,189,3759.015682303088
2281,11,190,3759.7028467874798
2282,11,191,3760.428532423456
2283,11,192,3761.1868826147756
2284,11,193,3761.9721127779444
2285,11,194,3762.7785258536132
2286,11,195,3763.6005269313514
2287,11,196,3764.4326369796904
2288,11,197,3765.26950567626
2289,11,198,3766.1059233358824
2290,11,199,3766.9368319369587
2291,11,200,3767.757335249721
2292,12,10,211.1017862814943
2293,12,11,217.01856790144078
2294,12,12,224.50917917001905
2295,12,13,233.57009476355677
2296,12,14,244.19574914319475
2297,12,15,256.37853387050814
2298,12,16,270.1087989471381
2299,12,17,285.3748582068274
2300,12,18,302.1629987798295
2301,12,19,320.4574946379706
2302,12,20,340.2406242190023
2303,12,21,361.4926921177552
2304,12,22,384.1920548214477
2305,12,23,408.31515045524907
2306,12,24,433.83653249411867
2307,12,25,460.72890738622834
2308,12,26,488.96317602232716
2309,12,27,518.5084789756413
2310,12,28,549.332245426266
2311,12,29,581.4002456739294
2312,12,30,614.6766471334446
2313,12,31,649.1240736970791
2314,12,32,684.7036683394249
2315,12,33,721.375158830476
2316,12,34,759.0969264147843
2317,12,35,797.8260773057876
2318,12,36,837.5185168362609
2319,12,37,878.1290260994674
2320,12,38,919.6113409066613
2321,12,39,961.9182328822135
2322,12,40,1005.0015925098252
2323,12,41,1048.8125139388396
2324,12,42,1093.301381353873
2325,12,43,1138.4179567072417
2326,12,44,1184.111468609469
2327,12,45,1230.330702169483
2328,12,46,1277.024089574564
2329,12,47,1324.1398011962647
2330,12,48,1371.6258370090445
2331,12,49,1419.430118106004
2332,12,50,1467.5005780963736
2333,12,51,1515.7852541702084
2334,12,52,1564.232377616038
2335,12,53,1612.7904635796492
2336,12,54,1661.4083998536157
2337,12,55,1710.0355344909399
2338,12,56,1758.6217620390048
2339,12,57,1807.1176081942335
2340,12,58,1855.4743126828541
2341,12,59,1903.6439101779572
2342,12,60,1951.5793090689256
2343,12,61,1999.2343679057
2344,12,62,2046.563969347133
2345,12,63,2093.5240914494357
2346,12,64,2140.0718761394073
2347,12,65,2186.16569472426
2348,12,66,2231.765210299462
2349,12,67,2276.8314369234818
2350,12,68,2321.3267954393655
2351,12,69,2365.2151658313483
2352,12,70,2408.461936014916
2353,12,71,2451.0340469691905
2354,12,72,2492.900034130497
2355,12,73,2534.030064976463
2356,12,74,2574.395972741018
2357,12,75,2613.9712862110737
2358,12,76,2652.7312555665376
2359,12,77,2690.6528742369287
2360,12,78,2727.714896757002
2361,12,79,2763.897852617499
2362,12,80,2799.184056114616
2363,12,81,2833.5576122155476
2364,12,82,2867.0044184657113
2365,12,83,2899.5121629755636
2366,12,84,2931.070318533283
2367,12,85,2961.670132901614
2368,12,86,2991.304615365062
2369,12,87,3019.9685196042606
2370,12,88,3047.658322983231
2371,12,89,3074.3722023436917
2372,12,90,3100.110006409342
2373,12,91,3124.8732249113527
2374,12,92,3148.664954553095
2375,12,93,3171.4898619402684
2376,12,94,3193.3541436086343
2377,12,95,3214.2654832885783
2378,12,96,3234.233006550506
2379,12,97,3253.267232981435
2380,12,98,3271.3800260473904
2381,12,99,3288.5845408001824
2382,12,100,3304.8951695920255
2383,12,101,3320.327485962971
2384,12,102,3334.89818687079
2385,12,103,3348.6250334330116
2386,12,104,3361.5267903545882
2387,12,105,3373.6231642133157
2388,12,106,3384.9347407783
2389,12,107,3395.4829215342056
2390,12,108,3405.289859585798
2391,12,109,3414.3783951142937
2392,12,110,3422.771990556993
2393,12,111,3430.494665678784
2394,12,112,3437.5709327020286
2395,12,113,3444.0257316579955
2396,12,114,3449.884366120302
2397,12,115,3455.172439476165
2398,12,116,3459.9157918875185
2399,12,117,3464.140438089511
2400,12,118,3467.872506168645
2401,12,119,3471.1381774573742
2402,12,120,3473.9636276772144
2403,12,121,3476.3749694548906
2404,12,122,3478.398196331626
2405,12,123,3480.0591283778617
2406,12,124,3481.3833595195842
2407,12,125,3482.396206675625
2408,12,126,3483.1226607978715
2409,12,127,3483.587339899711
2410,12,128,3483.814444149858
2411,12,129,3483.827713102448
2412,12,130,3483.6503851254392
2413,12,131,3483.3051590834834
2414,12,132,3482.8141583222173
2415,12,133,3482.1988969946583
2416,12,134,3481.480248762341
2417,12,135,3480.6784178965886
2418,12,136,3479.8129127976954
2419,12,137,3478.9025219431514
2420,12,138,3477.9652922681776
2421,12,139,3477.0185099753935
2422,12,140,3476.0786837634846
2423,12,141,3475.1615304581615
2424,12,142,3474.2819630221097
2425,12,143,3473.454080914593
2426,12,144,3472.691162765426
2427,12,145,3472.0056613222505
2428,12,146,3471.409200624464
2429,12,147,3470.912575352259
2430,12,148,3470.525752294027
2431,12,149,3470.257873871011
2432,12,150,3470.1172636536135
2433,12,151,3470.1114337997983
2434,12,152,3470.247094342504
2435,12,153,3470.5301642492736
2436,12,154,3470.9657841746543
2437,12,155,3471.558330822916
2438,12,156,3472.3114328362426
2439,12,157,3473.2279881217814
2440,12,158,3474.310182528704
2441,12,159,3475.5595097854293
2442,12,160,3476.976792605647
2443,12,161,3478.56220487153
2444,12,162,3480.315294801194
2445,12,163,3482.235009008212
2446,12,164,3484.3197173602075
2447,12,165,3486.5672385445623
2448,12,166,3488.974866249672
2449,12,167,3491.5393958708105
2450,12,168,3494.257151651562
2451,12,169,3497.1240141723088
2452,12,170,3500.135448099649
2453,12,171,3503.286530111966
2454,12,172,3506.5719769186853
2455,12,173,3509.9861732931013
2456,12,174,3513.523200040637
2457,12,175,3517.1768618277306
2458,12,176,3520.940714798549
2459,12,177,3524.8080939102633
2460,12,178,3528.772139920202
2461,12,179,3532.8258259615527
2462,12,180,3536.9619836476054
2463,12,181,3541.1733286475546
2464,12,182,3545.452485680591
2465,12,183,3549.7920128782775
2466,12,184,3554.1844254687853
2467,12,185,3558.6222187400663
2468,12,186,3563.0978902425863
2469,12,187,3567.60396119583
2470,12,188,3572.1329970662355
2471,12,189,3576.6776272879656
2472,12,190,3581.230564101213
2473,12,191,3585.7846204861507
2474,12,192,3590.332727174472
2475,12,193,3594.8679487232507
2476,12,194,3599.3834986395595
2477,12,195,3603.872753547353
2478,12,196,3608.32926639117
2479,12,197,3612.7467786744173
2480,12,198,3617.1192317327673
2481,12,199,3621.440777046145
2482,12,200,3625.7057855954017
2483,13,10,200.40733130359845
2484,13,11,204.21898644642852
2485,13,12,209.5178908370582
2486,13,13,216.30005983914307
2487,13,14,224.55956242934735
2488,13,15,234.2885207851752
2489,13,16,245.47711376735876
2490,13,17,258.1135843201946
2491,13,18,272.1842508034516
2492,13,19,287.6735222588466
2493,13,20,304.5639176039012
2494,13,21,322.83608873636706
2495,13,22,342.4688475208283
2496,13,23,363.4391966200619
2497,13,24,385.7223641225654
2498,13,25,409.2918419075986
2499,13,26,434.1194276789982
2500,13,27,460.17527058908075
2501,13,28,487.42792036392007
2502,13,29,515.8443798313006
2503,13,30,545.3901607439668
2504,13,31,576.0293427808107
2505,13,32,607.7246356001643
2506,13,33,640.4374438105563
2507,13,34,674.1279347158719
2508,13,35,708.7551086846717
2509,13,36,744.2768719850275
2510,13,37,780.6501119196439
2511,13,38,817.8307740896212
2512,13,39,855.7739416083798
2513,13,40,894.4339160827097
2514,13,41,933.7643001714753
2515,13,42,973.7180815291159
2516,13,43,1014.2477179361424
2517,13,44,1055.3052234161275
2518,13,45,1096.8422551349593
2519,13,46,1138.810200876759
2520,13,47,1181.1602668881308
2521,13,48,1223.8435658822832
2522,13,49,1266.8112049934887
2523,13,50,1310.0143734723317
2524,13,51,1353.4044299137936
2525,13,52,1396.9329888102482
2526,13,53,1440.5520062247151
2527,13,54,1484.2138643812766
2528,13,55,1527.8714549732372
2529,13,56,1571.4782609932815
2530,13,57,1614.988436893765
2531,13,58,1658.3568868908264
2532,13,59,1701.5393412306084
2533,13,60,1744.4924302428637
2534,13,61,1787.173756011934
2535,13,62,1829.5419615043515
2536,13,63,1871.5567969970632
2537,13,64,1913.1791836605594
2538,13,65,1954.3712741572608
2539,13,66,1995.0965101258657
2540,13,67,2035.3196764297431
2541,13,68,2075.0069520584357
2542,13,69,2114.1259575788645
2543,13,70,2152.6457990447107
2544,13,71,2190.537108281037
2545,13,72,2227.7720794718794
2546,13,73,2264.324501989376
2547,13,74,2300.1697894130175
2548,13,75,2335.285004698199
2549,13,76,2369.6488814643567
2550,13,77,2403.2418413837613
2551,13,78,2436.0460076614113
2552,13,79,2468.045214609678
2553,13,80,2499.2250133288076
2554,13,81,2529.572673517848
2555,13,82,2559.0771814483805
2556,13,83,2587.7292341454404
2557,13,84,2615.5212298288225
2558,13,85,2642.447254678116
2559,13,86,2668.503065993947
2560,13,87,2693.6860718377475
2561,13,88,2717.9953072397857
2562,13,89,2741.43140707555
2563,13,90,2763.996575716546
2564,13,91,2785.6945535712084
2565,13,92,2806.5305806373567
2566,13,93,2826.5113571952234
2567,13,94,2845.645001776845
2568,13,95,2863.941006551847
2569,13,96,2881.410190277359
2570,13,97,2898.064648962827
2571,13,98,2913.9177044057083
2572,13,99,2928.9838507578934
2573,13,100,2943.278699286145
2574,13,101,2956.818921492062
2575,13,102,2969.622190760218
2576,13,103,2981.7071227044053
2577,13,104,2993.093214383103
2578,13,105,3003.8007825564273
2579,13,106,3013.8509011561564
2580,13,107,3023.2653381414884
2581,13,108,3032.066491910601
2582,13,109,3040.277327438267
2583,13,110,3047.921312306868
2584,13,111,3055.0223527965773
2585,13,112,3061.6047301971194
2586,13,113,3067.693037500591
2587,13,114,3073.3121166313854
2588,13,115,3078.486996364227
2589,13,116,3083.242831078505
2590,13,117,3087.604840490344
2591,13,118,3091.598250500174
2592,13,119,3095.2482352875504
2593,13,120,3098.5798607783513
2594,13,121,3101.61802960512
2595,13,122,3104.3874276730467
2596,13,123,3106.912472438952
2597,13,124,3109.217263002884
2598,13,125,3111.3255321057454
2599,13,126,3113.2606001182517
2600,13,127,3115.04533110052
2601,13,128,3116.702091003012
2602,13,129,3118.252708072707
2603,13,130,3119.7184355211834
2604,13,131,3121.119916502886
2605,13,132,3122.4771514452386
2606,13,133,3123.809467764161
2607,13,134,3125.1354919914684
2608,13,135,3126.4731243329643
2609,13,136,3127.839515669014
2610,13,137,3129.251047002
2611,13,138,3130.7233113482744
2612,13,139,3132.271098065085
2613,13,140,3133.908379596348
2614,13,141,3135.6483006148496
2615,13,142,3137.50316953193
2616,13,143,3139.484452339541
2617,13,144,3141.60276874412
2618,13,145,3143.867890545872
2619,13,146,3146.288742211853
2620,13,147,3148.873403586206
2621,13,148,3151.6291146761555
2622,13,149,3154.5622824480724
2623,13,150,3157.678489563695
2624,13,151,3160.9825049826063
2625,13,152,3164.478296354048
2626,13,153,3168.1690441175915
2627,13,154,3172.0571572294184
2628,13,155,3176.1442904284513
2629,13,156,3180.431362954654
2630,13,157,3184.9185786294106
2631,13,158,3189.605447207037
2632,13,159,3194.49080690444
2633,13,160,3199.5728480158564
2634,13,161,3204.849137518477
2635,13,162,3210.3166445746097
2636,13,163,3215.971766836089
2637,13,164,3221.8103574568745
2638,13,165,3227.8277527204996
2639,13,166,3234.0188001895117
2640,13,167,3240.37788728573
2641,13,168,3246.898970210904
2642,13,169,3253.5756031194514
2643,13,170,3260.400967456404
2644,13,171,3267.3679013760825
2645,13,172,3274.468929158726
2646,13,173,3281.6962905456476
2647,13,174,3289.0419699149425
2648,13,175,3296.497725223528
2649,13,176,3304.0551166436717
2650,13,177,3311.7055348253693
2651,13,178,3319.4402287192293
2652,13,179,3327.250332897368
2653,13,180,3335.1268943139476
2654,13,181,3343.060898449549
2655,13,182,3351.0432947877844
2656,13,183,3359.065021575789
2657,13,184,3367.117029823856
2658,13,185,3375.190306503241
2659,13,186,3383.2758969045594
2660,13,187,3391.364926123206
2661,13,188,3399.44861964138
2662,13,189,3407.5183229803824
2663,13,190,3415.5655203999804
2664,13,191,3423.5818526255675
2665,13,192,3431.559133586921
2666,13,193,3439.4893661560727
2667,13,194,3447.36475687492
2668,13,195,3455.1777296665796
2669,13,196,3462.920938527584
2670,13,197,3470.587279201032
2671,13,198,3478.169899833865
2672,13,199,3485.6622106241175
2673,13,200,3493.057892466917
2674,14,10,233.5155793539546
2675,14,11,235.50254223432353
2676,14,12,238.88233677234527
2677,14,13,243.65051329317663
2678,14,14,249.80077986519942
2679,14,15,257.325004034721
2680,14,16,266.2132183013707
2681,14,17,276.45362935155543
2682,14,18,288.032631057985
2683,14,19,300.93482124324805
2684,14,20,315.1430221952648
2685,14,21,330.63830491310694
2686,14,22,347.4000170514257
2687,14,23,365.405814521092
2688,14,24,384.63169669512763
2689,14,25,405.05204515776876
2690,14,26,426.6396659254811
2691,14,27,449.3658350592759
2692,14,28,473.20034757732196
2693,14,29,498.11156956889965
2694,14,30,524.0664934003221
2695,14,31,551.0307958961321
2696,14,32,578.9688993690473
2697,14,33,607.8440353648974
2698,14,34,637.6183109806618
2699,14,35,668.2527776063441
2700,14,36,699.7075019342777
2701,14,37,731.9416390729606
2702,14,38,764.9135075962455
2703,14,39,798.5806663534464
2704,14,40,832.8999928597791
2705,14,41,867.8277630830885
2706,14,42,903.3197324374099
2707,14,43,939.3312177914715
2708,14,44,975.8171802960117
2709,14,45,1012.7323088323142
2710,14,46,1050.031103881594
2711,14,47,1087.6679616142164
2712,14,48,1125.5972579962329
2713,14,49,1163.7734327113744
2714,14,50,1202.1510726963936
2715,14,51,1240.6849950888595
2716,14,52,1279.3303293883698
2717,14,53,1318.042598633883
2718,14,54,1356.7777994033638
2719,14,55,1395.4924804443028
2720,14,56,1434.1438197483874
2721,14,57,1472.6896998877826
2722,14,58,1511.0887814354269
2723,14,59,1549.300574297394
2724,14,60,1587.2855067911273
2725,14,61,1625.0049923102624
2726,14,62,1662.4214934232286
2727,14,63,1699.4985832606835
2728,14,64,1736.2010040541873
2729,14,65,1772.494722697079
2730,14,66,1808.3469832068845
2731,14,67,1843.7263559773628
2732,14,68,1878.6027837179427
2733,14,69,1912.947623986753
2734,14,70,1946.7336882346656
2735,14,71,1979.9352772859272
2736,14,72,2012.5282131927408
2737,14,73,2044.4898674094889
2738,14,74,2075.799185244757
2739,14,75,2106.4367065577453
2740,14,76,2136.3845826773004
2741,14,77,2165.6265895318193
2742,14,78,2194.1481369886797
2743,14,79,2221.936274412388
2744,14,80,2248.9796924606662
2745,14,81,2275.268721147848
2746,14,82,2300.79532421542
2747,14,83,2325.553089858366
2748,14,84,2349.5372178665502
2749,14,85,2372.74450324904
2750,14,86,2395.1733164186066
2751,14,87,2416.823580022146
2752,14,88,2437.696742511476
2753,14,89,2457.7957485568045
2754,14,90,2477.1250064128685
2755,14,91,2495.6903523548926
2756,14,92,2513.4990123087805
2757,14,93,2530.5595608059934
2758,14,94,2546.881877399445
2759,14,95,2562.4771006828882
2760,14,96,2577.3575800602252
2761,14,97,2591.536825416902
2762,14,98,2605.0294548484203
2763,14,99,2617.8511406054895
2764,14,100,2630.018553417475
2765,14,101,2641.549305358956
2766,14,102,2652.46189142566
2767,14,103,2662.775629987599
2768,14,104,2672.5106022886257
2769,14,105,2681.68759116091
2770,14,106,2690.328019123714
2771,14,107,2698.4538860347493
2772,14,108,2706.0877064614615
2773,14,109,2713.2524469375485
2774,14,110,2719.9714632685386
2775,14,111,2726.2684380469136
2776,14,112,2732.1673185352324
2777,14,113,2737.6922550710638
2778,14,114,2742.8675401448804
2779,14,115,2747.717548296836
2780,14,116,2752.266676974305
2781,14,117,2756.539288486786
2782,14,118,2760.5596531894353
2783,14,119,2764.3518940212125
2784,14,120,2767.939932517191
2785,14,121,2771.347436408575
2786,14,122,2774.597768917729
2787,14,123,2777.71393984864
2788,14,124,2780.7185585666093
2789,14,125,2783.633788953392
2790,14,126,2786.481306417811
2791,14,127,2789.282257033844
2792,14,128,2792.057218870944
2793,14,129,2794.8261655743477
2794,14,130,2797.6084322451343
2795,14,131,2800.4226836629064
2796,14,132,2803.2868848859484
2797,14,133,2806.2182742566415
2798,14,134,2809.2333388326747
2799,14,135,2812.3477922569145
2800,14,136,2815.576555071922
2801,14,137,2818.9337374781885
2802,14,138,2822.4326245278166
2803,14,139,2826.0856637391234
2804,14,140,2829.9044551108154
2805,14,141,2833.899743508101
2806,14,142,2838.081413387215
2807,14,143,2842.4584858183694
2808,14,144,2847.039117762345
2809,14,145,2851.830603549785
2810,14,146,2856.839378507431
